date,"Academic, Training and Research",Foundation,Government,International NGO,Multilateral,National NGO,Other Public Sector,Private Sector,Public Private Partnership,Regional NGO
2019-10-25 05:44:28 +0000,24701,14747,634199,58642,113368,1515,40267,3096,3610,153
2019-10-25 18:12:02 +0100,24701,14747,636013,58677,112860,1510,42860,3097,3610,153
2019-10-26 05:21:30 +0000,24701,14747,635968,58662,113064,1516,40267,3097,3610,153
2019-10-26 21:57:51 +0100,24700,14747,635130,58672,112744,1514,42470,3097,3610,153
2019-10-27 05:00:21 +0000,24701,14747,635977,58662,113064,1516,40267,3097,3610,153
2019-10-28 01:00:38 +0000,24701,14747,630758,58636,112046,1513,42860,3063,3610,153
2019-10-28 05:33:24 +0000,24701,14747,635985,58662,112403,1515,40267,3097,3610,153
2019-10-28 17:42:43 +0000,24702,14747,636044,58675,112701,1516,42860,3097,3610,153
2019-10-29 05:42:54 +0000,24702,14747,635909,58667,112159,1516,40267,3097,3610,153
2019-10-29 18:04:47 +0000,24702,14747,624039,58686,112815,1516,42859,3097,3610,153
2019-10-30 05:23:13 +0000,24702,14747,635954,58694,112834,1516,40267,3097,3610,153
2019-10-30 18:25:04 +0000,24702,14747,635627,58741,112758,1516,42862,3097,3610,153
2019-10-31 05:39:55 +0000,24705,14746,630314,58699,112848,1516,40269,3089,3610,153
2019-10-31 18:06:55 +0000,24706,14746,618037,58729,112659,1516,42956,3053,3610,153
2019-11-01 05:30:14 +0000,24707,14747,630332,59018,112714,1517,40269,3054,3611,153
2019-11-01 17:41:08 +0000,24707,14746,629905,59001,112714,1517,42956,3054,3611,153
2019-11-02 05:44:34 +0000,24706,14780,630348,59016,112725,1516,40269,3054,3611,153
2019-11-02 22:04:42 +0000,24706,14780,630367,59023,112456,1516,40269,2873,3611,153
2019-11-03 06:02:30 +0000,24706,14780,629080,59016,112725,1516,40269,3054,3611,153
2019-11-03 23:19:10 +0000,24706,14780,625671,58874,112601,1516,39793,3054,3611,152
2019-11-04 04:56:43 +0000,24706,14780,628672,58614,112724,1516,34942,3054,3611,153
2019-11-04 16:01:46 +0000,24706,14782,630415,59032,112724,1516,42956,3054,3611,153
2019-11-05 05:15:03 +0000,24710,14782,630366,58462,112726,1516,34942,3054,3611,153
2019-11-05 17:19:25 +0000,24710,14781,630416,59093,112726,1516,42956,3054,3611,153
2019-11-06 05:46:15 +0000,24710,14783,630368,59079,112075,1516,34942,3054,3611,153
2019-11-06 16:23:23 +0000,24710,14782,630446,59103,112735,1517,42957,3054,3611,153
2019-11-07 05:23:58 +0000,24711,14783,630483,58692,112738,1517,34943,3054,3611,153
2019-11-07 16:46:51 +0000,24711,14783,630375,59097,112920,1517,42959,3054,3611,153
2019-11-08 05:14:17 +0000,24712,14783,630483,58672,112937,1517,34945,3055,3611,153
2019-11-08 17:07:31 +0000,24711,14582,630523,59674,112940,1536,42959,3055,3611,153
2019-11-09 05:07:43 +0000,24712,14783,630489,58957,112279,1519,34945,3055,3611,153
2019-11-09 21:02:42 +0000,24712,14783,630214,58895,106443,1517,42958,3054,3611,153
2019-11-10 05:36:04 +0000,24712,14783,630492,58944,112279,1520,34945,3055,3611,153
2019-11-10 22:54:59 +0000,24712,14779,614936,58953,112745,1520,42959,3055,3611,153
2019-11-11 05:30:44 +0000,24712,14783,630492,58976,112939,1521,34945,3055,3611,153
2019-11-11 16:27:32 +0000,24711,14783,629544,58811,112952,1521,42959,3055,3611,153
2019-11-12 05:34:12 +0000,24712,14783,630498,58583,111609,1522,34945,3055,3611,153
2019-11-12 17:35:10 +0000,24712,14789,630321,58906,111075,1522,42959,3055,3611,153
2019-11-13 05:29:37 +0000,24712,14789,626733,59033,111617,1524,34945,3055,3611,153
2019-11-13 16:56:25 +0000,24712,14789,630430,59050,112259,1524,42959,3055,3611,153
2019-11-14 05:08:50 +0000,24712,14789,631193,58633,112280,1524,34945,3055,3611,153
2019-11-14 16:58:07 +0000,24712,14789,631121,59051,112180,1524,40353,3055,3611,153
2019-11-15 05:07:50 +0000,24712,14789,631192,58637,111626,1524,32339,3055,3552,153
2019-11-15 17:53:39 +0000,24713,14789,630204,56714,111913,1524,40353,3055,3611,153
2019-11-16 05:01:38 +0000,24713,14789,631313,57021,111628,1528,32339,3055,3611,153
2019-11-16 21:29:05 +0000,24711,14789,630862,57004,112013,1506,40306,3055,3611,153
2019-11-17 04:44:04 +0000,24713,14789,631315,56619,112288,1529,32339,3055,3611,153
2019-11-17 21:36:16 +0000,24713,14787,631173,57035,111607,1528,40353,3055,3611,155
2019-11-18 05:08:19 +0000,24713,14789,631315,56619,112288,1529,32339,3055,3611,155
2019-11-18 16:07:32 +0000,24713,14789,629568,57250,112290,1529,40353,3055,3611,213
2019-11-19 04:40:08 +0000,24713,14789,608963,56836,111651,1529,32339,3055,3611,213
2019-11-19 17:14:40 +0000,24713,14789,604244,57241,112239,1542,40353,3055,3611,213
2019-11-20 05:15:23 +0000,24713,14789,609332,58044,111653,1543,32339,3055,3611,213
2019-11-20 17:22:49 +0000,24713,14789,609351,58060,112318,1534,40353,3053,3611,213
2019-11-21 04:53:52 +0000,24713,14789,609154,58049,111668,1543,31761,3055,3611,213
2019-11-21 18:02:58 +0000,24713,14789,587413,58064,112206,1545,39775,3055,3611,213
2019-11-22 04:37:43 +0000,24713,14789,609198,60423,111670,1545,31761,3055,3611,213
2019-11-22 17:52:19 +0000,24714,14789,609253,60439,112308,1520,39775,3055,3611,213
2019-11-23 04:43:14 +0000,24714,14789,609206,60482,111691,1546,31761,3055,3611,213
2019-11-23 23:26:43 +0000,24714,14789,608002,60092,112166,1542,39775,2975,3585,213
2019-11-24 04:38:08 +0000,24714,14789,609224,60482,112339,1546,31761,3055,3611,213
2019-11-24 21:53:13 +0000,24714,14789,603319,60468,112322,1546,39775,3055,3611,213
2019-11-25 04:41:33 +0000,24714,14789,607727,60482,111679,1546,31761,3055,3611,213
2019-11-25 16:33:18 +0000,24714,14789,609273,60498,112357,1546,39775,3055,3611,213
2019-11-26 04:46:45 +0000,24714,14789,608179,59990,112369,1546,31761,3055,3557,213
2019-11-26 16:14:28 +0000,24714,14789,609291,60409,112374,1546,39775,3055,3557,213
2019-11-27 04:40:51 +0000,24714,14790,602933,59998,111724,1546,31761,3055,3557,227
2019-11-27 16:52:45 +0000,24714,14790,604490,60415,112387,1546,40480,3055,3557,227
2019-11-28 04:39:08 +0000,24714,14790,606293,60007,111740,1545,32430,3055,3557,227
2019-11-28 16:13:07 +0000,24714,14790,606349,60550,112407,1545,40444,3055,3557,227
2019-11-29 04:46:39 +0000,24714,14790,588180,60544,111989,1545,32430,3056,3557,227
2019-11-29 17:40:38 +0000,24714,14790,606027,60559,112658,1547,40482,3056,3557,227
2019-11-30 21:39:40 +0000,24714,14790,605647,60558,108701,1547,43230,3055,3557,227
2019-12-01 04:37:24 +0000,24714,14790,606013,60544,108186,1547,43068,2897,3557,227
2019-12-01 21:56:16 +0000,24714,14789,598884,60559,113000,1547,43068,3056,3557,227
2019-12-02 04:47:21 +0000,24714,14790,606014,60545,112540,1547,43068,3056,3557,227
2019-12-02 17:24:15 +0000,24714,14790,601521,60547,112981,1547,43230,3056,3557,227
2019-12-03 04:45:32 +0000,24714,14790,693366,60537,112336,1554,43230,3056,3557,227
2019-12-03 17:16:21 +0000,24713,14790,693422,60551,112975,1553,43230,3056,3557,227
2019-12-04 04:53:44 +0000,24713,14790,693367,60552,108712,1555,43230,3056,3557,227
2019-12-04 17:03:16 +0000,24713,14790,693425,60562,108689,1555,43230,3056,3557,227
2019-12-05 04:51:45 +0000,24713,14790,693380,60552,108056,1555,43230,3056,3557,227
2019-12-05 16:34:28 +0000,24714,14871,693684,60560,108730,1554,43230,3056,3557,227
2019-12-06 04:44:45 +0000,24714,14790,693593,59495,108106,1555,43230,3056,3557,227
2019-12-06 16:36:23 +0000,24715,14871,693642,59921,111544,1555,43230,3056,3557,227
2019-12-07 04:53:27 +0000,24715,14791,693597,59946,110869,1555,43230,3056,3557,227
2019-12-07 18:40:57 +0000,24715,14872,693646,59957,111510,1555,43230,3056,3557,227
2019-12-08 04:51:47 +0000,24715,14791,693597,59946,110873,1555,43230,3056,3557,227
2019-12-08 17:53:08 +0000,24715,14872,693508,59959,111263,1555,43230,3056,3557,227
2019-12-09 16:29:52 +0000,24712,14872,693695,59962,111542,1555,43230,3056,3557,227
2019-12-10 04:41:46 +0000,24736,14791,693656,59545,111569,1555,43230,3056,3557,227
2019-12-10 17:18:16 +0000,24738,14872,693727,59560,111569,1555,43230,3056,3557,227
2019-12-11 04:39:50 +0000,24738,14791,694215,59547,110924,1555,43230,3056,3557,227
2019-12-11 16:57:32 +0000,24738,14872,694256,59562,111602,1555,43230,3056,3557,227
2019-12-12 04:47:42 +0000,24738,14791,694213,59553,111623,1555,43230,3056,3557,227
2019-12-12 16:31:11 +0000,24736,14872,694284,59571,108864,1554,43230,3056,3557,227
2019-12-13 04:48:36 +0000,24736,14872,694283,59972,108907,1556,43230,3056,3557,227
2019-12-13 16:50:16 +0000,24736,14872,694338,59989,108910,1556,43230,3056,3557,227
2019-12-14 04:57:49 +0000,24736,14872,683666,59979,108923,1556,43230,3058,3557,227
2019-12-14 18:36:31 +0000,24736,14872,694257,59825,108907,1556,43230,3058,3557,227
2019-12-15 06:30:04 +0000,24736,14872,694324,59550,108930,1556,43230,2899,3557,227
2019-12-15 17:55:28 +0000,24736,14872,694379,59952,108914,1556,43230,2899,3557,227
2019-12-16 04:45:05 +0000,24736,14872,694330,59979,108932,1556,43230,2899,3557,227
2019-12-16 16:51:46 +0000,26408,14872,694392,59996,108936,1556,43230,2899,3557,227
2019-12-17 04:42:01 +0000,26408,14872,696285,59984,108988,1556,43230,2899,3557,227
2019-12-17 16:45:52 +0000,25071,14872,696340,59835,108313,1556,43230,2901,3557,227
2019-12-18 04:58:52 +0000,25071,5099,696480,59632,108352,1556,43230,3061,3557,228
2019-12-18 16:56:55 +0000,25071,14872,696534,60093,109021,1555,43230,3061,3557,228
2019-12-19 05:05:01 +0000,25071,5099,611020,60090,108912,1556,43230,3062,3557,228
2019-12-19 16:57:09 +0000,25070,14872,696558,60178,108871,1556,43229,3062,3557,228
2019-12-20 04:46:54 +0000,25070,5099,705112,57261,108920,1556,43230,3061,3557,229
2019-12-20 17:14:51 +0000,25070,14872,675204,60430,108957,1556,42994,3061,3557,229
2019-12-21 04:35:06 +0000,25072,5099,593114,60466,109087,1556,43029,3061,3557,229
2019-12-21 16:44:47 +0000,25072,14872,593171,60470,109080,1556,43029,3061,3557,229
2019-12-22 05:06:59 +0000,25072,5099,593122,59619,108419,1556,43029,3061,3557,229
2019-12-22 16:50:14 +0000,25072,14872,592966,60481,109088,1556,43029,3061,3557,229
2019-12-23 04:41:15 +0000,25072,5099,591596,60466,109088,1556,43029,3061,3557,229
2019-12-23 16:54:49 +0000,25072,14872,591648,60481,109116,1556,43261,3061,3557,229
2019-12-24 04:35:25 +0000,25072,5099,592335,60471,110932,1556,43216,3061,3557,229
2019-12-24 16:52:09 +0000,25072,14872,592386,60486,110881,1556,43216,3061,3557,229
2019-12-25 04:34:58 +0000,25072,5099,591568,60479,110226,1556,43216,3061,3557,229
2019-12-25 16:41:58 +0000,25074,14872,591617,60494,110922,1556,43216,3061,3557,229
2019-12-26 04:36:00 +0000,25074,5099,591568,60479,110226,1556,43216,3061,3557,229
2019-12-26 17:07:04 +0000,25074,14872,592516,60493,110922,1556,43216,3061,3557,229
2019-12-27 04:38:21 +0000,25074,5099,592469,60479,110226,1556,43216,3061,3557,229
2019-12-27 16:43:40 +0000,25074,14872,592518,60494,110942,1556,43231,3061,3557,229
2019-12-28 04:45:37 +0000,25074,5099,592469,60479,110255,1556,43231,3061,3557,229
2019-12-28 16:47:43 +0000,25074,14872,592518,60494,110951,1556,43231,3061,3557,229
2019-12-29 04:13:16 +0000,25074,5099,592469,60075,110255,1556,43231,3061,3557,229
2019-12-29 17:19:36 +0000,25074,14872,592521,60494,110954,1556,43231,3061,3557,229
2019-12-30 04:14:07 +0000,25074,5099,592472,60076,110259,1556,43231,3061,3557,229
2019-12-30 16:40:30 +0000,25074,14872,592523,59749,110117,1556,43231,3061,3557,229
2019-12-31 04:16:11 +0000,25074,5099,592483,60479,109650,1556,43231,3062,3557,229
2019-12-31 16:10:30 +0000,25074,14872,592540,60494,111184,1556,43231,3062,3557,229
2020-01-01 04:12:05 +0000,25074,5100,592491,60075,109655,1556,43231,3062,3557,229
2020-01-01 17:07:57 +0000,25074,14873,590195,59791,111200,1556,43231,3062,3557,229
2020-01-02 04:16:54 +0000,25074,5104,592491,60479,110505,1556,43231,3062,3557,229
2020-01-02 16:33:23 +0000,25074,14873,592563,60494,111201,1556,43231,3062,3557,229
2020-01-03 04:23:15 +0000,25074,5104,592514,60480,109671,1556,43231,3063,3557,229
2020-01-03 16:02:19 +0000,25074,14873,592568,60496,110367,1556,43231,3063,3557,229
2020-01-04 04:23:36 +0000,25077,5104,592528,60481,109685,1556,43231,3063,3557,229
2020-01-04 17:04:28 +0000,25077,14873,592577,60496,111221,1556,43231,3063,3557,229
2020-01-05 04:20:14 +0000,25077,5104,592528,60481,109687,1534,43231,3063,3557,229
2020-01-05 17:28:22 +0000,25077,14873,592587,60496,111214,1556,43231,3063,3557,229
2020-01-06 04:26:22 +0000,25077,5104,592538,60481,109687,1556,43231,3063,3557,229
2020-01-06 16:08:05 +0000,25076,14873,592577,60466,110378,1556,43231,3063,3557,229
2020-01-07 04:23:03 +0000,25076,5104,592539,60493,109440,1556,43231,3063,3557,229
2020-01-07 16:03:08 +0000,25076,14874,592595,57780,110138,1556,43231,3063,3557,229
2020-01-08 04:18:58 +0000,25076,5104,592550,60506,110285,1556,43441,3063,3557,229
2020-01-08 16:26:56 +0000,25076,14874,592599,60523,110981,1556,43441,3064,3557,229
2020-01-09 04:20:13 +0000,25076,5104,592551,57785,110346,1556,43441,3064,3557,229
2020-01-09 15:33:40 +0000,25076,14874,592600,57800,110204,1557,43440,3064,3557,229
2020-01-10 04:25:20 +0000,25076,5104,592579,60507,110741,1557,43441,3064,3557,229
2020-01-10 15:56:36 +0000,25076,14874,592579,60575,111437,1556,43441,3064,3557,229
2020-01-11 04:24:37 +0000,25076,5104,592652,60563,110751,1557,43441,3064,3557,229
2020-01-11 18:48:48 +0000,25076,14878,570008,60568,105313,1557,43441,3064,3557,229
2020-01-12 04:19:35 +0000,25076,5104,592652,60563,104673,1557,43441,3064,3557,229
2020-01-12 18:40:57 +0000,25076,14874,592660,60578,108817,1557,43441,3064,3557,229
2020-01-13 04:24:38 +0000,25076,5104,592662,60563,110044,1557,43441,3064,3557,229
2020-01-13 16:12:39 +0000,25076,14878,592667,58392,108182,1557,43440,3064,3557,229
2020-01-14 04:20:41 +0000,25076,5104,592671,60570,110122,1557,43441,3064,3557,229
2020-01-14 16:23:56 +0000,25076,14874,588168,60586,110416,1557,43440,3064,3557,229
2020-01-15 04:23:09 +0000,25076,5104,592581,60160,109530,1557,43441,3064,3557,229
2020-01-15 16:22:56 +0000,25076,14878,592581,60579,108719,1559,43441,3064,3557,229
2020-01-16 04:27:24 +0000,25076,4755,592613,60567,108556,1559,43441,3064,3557,229
2020-01-16 15:56:23 +0000,25076,14525,592633,60582,109538,1559,43441,3064,3557,229
2020-01-17 04:18:22 +0000,25076,4755,592656,60169,108860,1559,43441,3064,3557,229
2020-01-17 16:19:59 +0000,25076,14529,592670,60596,109640,1559,43441,3064,3557,229
2020-01-18 04:25:36 +0000,25076,4755,592696,60585,109333,1559,43441,3064,3557,229
2020-01-18 19:55:28 +0000,25076,14529,592687,60600,108739,1559,43441,3064,3557,229
2020-01-19 03:53:12 +0000,25076,5104,301371,60585,108697,1559,43441,3064,3557,229
2020-01-19 20:34:44 +0000,25076,14878,590831,60598,109482,1559,43441,3064,3557,229
2020-01-20 03:54:20 +0000,25076,5104,301372,60181,108695,1559,43441,3064,3557,229
2020-01-20 16:10:09 +0000,25076,14878,592699,60451,110787,1559,43440,3064,3557,229
2020-01-21 16:39:29 +0000,25076,14878,592708,60572,110842,1559,43441,3067,3557,229
2020-01-22 03:51:22 +0000,25076,5104,294584,60577,110128,1567,43441,3068,3557,229
2020-01-22 16:31:27 +0000,25076,14878,585914,60592,110861,1543,43441,3069,3557,229
2020-01-23 03:56:18 +0000,25076,5104,294590,60590,110134,1569,43611,3069,3557,229
2020-01-23 17:31:25 +0000,25076,14878,585918,59965,110701,1569,43611,3069,3557,229
2020-01-24 04:07:56 +0000,25077,5104,294594,59965,110138,1569,43611,3074,3557,229
2020-01-24 18:16:51 +0000,24384,14865,575323,59981,111389,1565,43611,3074,3557,229
2020-01-25 03:59:08 +0000,25077,5104,294605,59975,110162,1576,43611,3075,3557,229
2020-01-25 23:54:01 +0000,24719,14868,570434,59978,110075,1559,43568,3074,3557,229
2020-01-26 04:10:52 +0000,25077,5104,294605,59975,110162,1576,43611,3075,3557,229
2020-01-27 00:18:09 +0000,25077,14876,546348,59927,111338,1574,43611,3075,3557,228
2020-01-27 04:08:10 +0000,25077,5104,294605,59975,110163,1576,43611,3075,3557,229
2020-01-27 18:35:57 +0000,25077,14878,569764,59974,110832,1573,43611,3077,3557,229
2020-01-28 04:07:28 +0000,25078,5104,294605,60098,110165,1576,43611,3078,3557,229
2020-01-28 18:37:59 +0000,25078,14878,570489,59946,111247,1576,43611,3082,3557,229
2020-01-29 04:04:18 +0000,25078,5104,294604,60120,110161,1576,43611,3087,3557,229
2020-01-29 16:16:10 +0000,25078,14878,571632,60130,110934,1576,43611,3086,3557,229
2020-01-30 04:23:30 +0000,25078,5104,571632,60120,110207,1591,44102,3087,3557,229
2020-01-30 16:15:20 +0000,25078,14878,571624,60012,111788,1591,44102,3092,3557,229
2020-01-31 16:13:51 +0000,25078,14879,575711,60063,109646,1617,44102,3095,3565,229
2020-02-01 04:19:56 +0000,25079,5108,575715,60405,110197,1618,44102,3095,3565,229
2020-02-01 16:28:47 +0000,25079,14879,575715,60420,110944,1618,44102,3095,3565,229
2020-02-02 04:26:01 +0000,25079,5108,575715,60405,110211,1618,44102,3095,3565,229
2020-02-02 16:06:23 +0000,25079,14879,571028,60420,111797,1618,44102,3095,3565,229
2020-02-03 04:19:21 +0000,25079,5108,575722,60408,109644,1618,44102,3095,3565,229
2020-02-03 16:34:02 +0000,25079,14879,575722,60417,111230,1617,44101,3101,3565,229
2020-02-04 04:19:41 +0000,25082,5108,575775,60403,109644,1617,44102,3103,3565,229
2020-02-04 16:37:06 +0000,25082,14879,575911,60640,111261,1617,42935,3103,3565,229
2020-02-05 04:18:35 +0000,25083,5108,575911,61032,110304,1617,44102,3103,3565,229
2020-02-05 16:50:08 +0000,25083,14882,575911,61048,111889,1617,44102,2947,3565,229
2020-02-06 04:24:17 +0000,25083,5108,575912,61038,110215,1617,44102,2947,3565,229
2020-02-06 16:36:49 +0000,25083,14879,575493,61052,111987,1617,44101,2947,3565,229
2020-02-07 04:18:14 +0000,25083,5108,575915,61042,110419,1618,44102,2947,3565,229
2020-02-07 16:21:45 +0000,25083,14882,576040,61057,112005,1618,44102,2947,3565,229
2020-02-08 05:20:53 +0000,25083,5108,575953,61047,110902,1592,44135,2947,3565,229
2020-02-08 16:02:08 +0000,25083,14882,575629,61062,111635,1618,44135,2947,3565,229
2020-02-09 04:18:08 +0000,25083,5108,576040,61047,110902,1618,44135,2947,3565,229
2020-02-09 15:47:00 +0000,25083,14882,576040,61062,112488,1618,44135,2947,3565,229
2020-02-10 04:19:20 +0000,25083,5108,576041,61055,110902,1618,44135,2947,3565,229
2020-02-10 16:12:12 +0000,25083,14882,575123,61070,112803,1618,44153,2947,3565,229
2020-02-11 04:18:07 +0000,25083,5108,576048,61058,111513,1618,44153,2947,3565,229
2020-02-11 16:22:12 +0000,25083,10316,575155,61074,113100,1618,44149,2947,3565,229
2020-02-12 04:25:53 +0000,25083,5108,576045,61063,111514,1618,44153,2948,3565,229
2020-02-12 16:14:22 +0000,25083,14882,575947,61079,113097,1618,44153,2948,3565,229
2020-02-13 04:19:24 +0000,25083,5108,575974,61076,111551,1618,44153,2948,3565,229
2020-02-13 15:59:43 +0000,25083,14880,576057,61091,112285,1618,44153,2948,3565,229
2020-02-14 04:33:39 +0000,25083,5108,575963,61106,111581,1618,44153,2948,3565,229
2020-02-14 16:09:51 +0000,25083,14880,576068,60951,113115,1618,44153,2948,3565,229
2020-02-15 04:17:54 +0000,25083,5111,576068,61111,111529,1618,44153,2948,3565,229
2020-02-15 15:58:54 +0000,25083,14883,576070,61126,113092,1618,44153,2948,3565,229
2020-02-16 04:18:47 +0000,25083,5111,576070,61111,111529,1618,44153,2948,3565,229
2020-02-16 17:22:44 +0000,25083,14883,575476,61126,112260,1618,44153,2948,3565,229
2020-02-17 04:20:51 +0000,25083,5111,576077,61113,111528,1618,44153,2948,3565,229
2020-02-17 17:05:32 +0000,25083,14883,576307,60964,113001,1619,44153,2948,3565,229
2020-02-18 04:18:14 +0000,25083,5115,576307,61139,112267,1619,44154,2949,3565,229
2020-02-18 15:57:00 +0000,25083,14887,576307,61130,112267,1619,44154,2952,3565,229
2020-02-19 04:17:59 +0000,25083,5115,576306,61131,111549,1619,44154,2952,3565,229
2020-02-19 16:01:21 +0000,25083,14887,618063,61354,113136,1619,44260,2956,3565,229
2020-02-20 04:18:00 +0000,25084,5115,616091,61365,111576,1621,44261,2956,3565,229
2020-02-20 15:57:22 +0000,25084,14887,614594,61596,112309,1621,44261,2956,3565,229
2020-02-21 04:17:52 +0000,25084,5115,616105,61604,111546,1622,44278,2956,3565,229
2020-02-21 16:10:00 +0000,25084,14887,616092,61552,113132,1620,44278,2958,3565,229
2020-02-22 04:24:11 +0000,25084,5115,606176,61606,111575,1598,44389,2958,3565,229
2020-02-22 16:16:29 +0000,25084,14887,606176,61606,113160,1621,44389,2958,3565,229
2020-02-23 04:24:35 +0000,25084,5115,606176,61606,111574,1622,44389,2958,3565,229
2020-02-23 15:52:21 +0000,25084,14887,606187,61606,113160,1622,44389,2958,3565,229
2020-02-24 04:23:52 +0000,25084,5115,606187,61606,111574,1622,44389,2958,3565,229
2020-02-24 15:58:15 +0000,25084,14887,606190,61606,111896,1622,44389,2958,3565,229
2020-02-25 04:44:37 +0000,25087,5115,607349,61609,111164,1622,44389,2960,3565,229
2020-02-25 16:01:36 +0000,25087,14887,607355,60864,111909,1622,44389,2960,3565,229
2020-02-26 04:17:21 +0000,25087,5115,607353,61614,111927,1622,44389,2960,3565,229
2020-02-26 15:47:55 +0000,25087,14888,607359,61613,112764,1622,44389,2963,3565,229
2020-02-27 04:08:10 +0000,25087,5116,586828,61623,111186,1622,44389,2964,3565,229
2020-02-27 15:50:19 +0000,25094,14888,586959,61624,112699,1622,44389,2964,3565,229
2020-02-28 04:17:55 +0000,25095,5116,586970,61638,111207,1622,44466,2969,3565,229
2020-02-28 15:35:48 +0000,25095,14888,586970,61477,112984,1622,44597,2972,3565,229
2020-02-29 15:31:36 +0000,25095,14888,586985,61647,112984,1598,44620,2974,3565,229
2020-03-01 04:14:15 +0000,25092,5116,586985,61647,111386,1623,44620,2974,3565,229
2020-03-01 16:01:53 +0000,25095,14888,586985,61647,113009,1623,44620,2974,3565,229
2020-03-02 04:11:28 +0000,25095,5116,586985,61647,111412,1623,44620,2974,3565,229
2020-03-02 16:39:40 +0000,25095,14888,581869,61647,112151,1623,44620,2979,3565,229
2020-03-03 15:48:54 +0000,25095,14888,586983,61653,113048,1623,44620,2981,3565,229
2020-03-04 04:12:37 +0000,25095,5116,586983,60049,106791,1623,44620,2982,3565,229
2020-03-04 15:51:47 +0000,25095,14888,586983,61627,113048,1615,44620,2982,3565,229
2020-03-05 04:16:19 +0000,25095,5117,586983,58459,111500,1615,44620,2982,3565,229
2020-03-05 15:50:35 +0000,25095,14889,586987,61640,113098,1616,44620,2982,3565,229
2020-03-06 04:17:29 +0000,25095,5117,587008,61645,112246,1616,44620,2982,3565,229
2020-03-06 15:43:09 +0000,25095,14889,587010,61645,112246,1616,44620,2982,3565,229
2020-03-07 04:17:56 +0000,25095,5117,587010,61646,111424,1616,44621,2982,3565,229
2020-03-07 15:42:04 +0000,25095,14889,572498,61646,112955,1616,44621,2982,3565,229
2020-03-08 04:13:12 +0000,25095,5117,572685,61646,111424,1616,44621,2982,3565,229
2020-03-08 15:51:31 +0000,25095,14889,572685,61646,99522,1617,44621,2982,3565,229
2020-03-09 15:23:30 +0000,25095,14889,572685,61646,99522,1618,44621,2982,3565,229
2020-03-10 04:31:43 +0000,25095,5117,572687,61653,111884,1619,44621,2982,3565,229
2020-03-10 15:30:12 +0000,25095,14889,587035,58498,99651,1619,44621,2982,3565,229
2020-03-11 04:37:54 +0000,25095,5117,587037,61826,111859,1619,44621,2982,3565,229
2020-03-11 15:43:48 +0000,25094,14889,587027,61829,113767,1620,44621,2982,3565,229
2020-03-12 04:43:41 +0000,25094,5117,587029,61833,112174,1620,44621,2982,3565,229
2020-03-12 16:26:20 +0000,25095,14889,586717,61685,113772,1620,44621,2982,3565,229
2020-03-13 04:38:30 +0000,25095,5117,586374,61833,112185,1620,44727,2982,3565,229
2020-03-13 15:48:20 +0000,25095,14889,586332,60442,113788,1619,44727,2982,3565,229
2020-03-14 04:34:05 +0000,25095,5117,586257,61842,112377,1620,44727,2982,3565,229
2020-03-14 15:36:27 +0000,25095,14889,586341,61843,113978,1620,44727,2982,3565,229
2020-03-15 04:36:42 +0000,25095,5117,586357,61843,112380,1620,44727,2982,3565,229
2020-03-15 15:41:14 +0000,25095,14889,586207,61613,113978,1620,44727,2982,3565,229
2020-03-16 06:54:30 +0000,25071,5117,586290,61843,113133,1620,44727,2982,3565,229
2020-03-16 15:33:36 +0000,25095,14889,599537,61843,113986,1620,44727,2983,3565,229
2020-03-17 04:34:08 +0000,25095,5117,599563,61853,112390,1620,44727,2984,3565,229
2020-03-17 15:53:41 +0000,25095,14889,591037,61884,113992,1620,44727,2990,3565,229
2020-03-18 04:31:04 +0000,19186,4746,599529,61623,113019,1610,44698,2993,3565,229
2020-03-18 15:44:15 +0000,25096,14889,600543,61116,113872,1620,44727,2995,3565,229
2020-03-19 04:14:59 +0000,25096,5117,599615,61891,112279,1620,44727,2996,3565,229
2020-03-19 15:45:30 +0000,25096,14889,598110,61891,113702,1620,44726,2996,3565,229
2020-03-20 04:15:48 +0000,25096,5117,599679,61894,112775,1620,44727,2998,3565,230
2020-03-20 15:55:23 +0000,25096,14889,600604,61894,113628,1620,44727,2998,3565,230
2020-03-21 04:11:27 +0000,25096,5117,599681,61820,112809,1621,44727,3000,3565,230
2020-03-21 16:00:48 +0000,25096,14889,581302,61820,113662,1621,44727,3000,3565,230
2020-03-22 04:14:40 +0000,25096,5117,588099,61820,112075,1621,44727,3000,3565,230
2020-03-22 16:02:38 +0000,25096,14889,596934,61821,112821,1621,44727,3000,3565,230
2020-03-23 04:10:43 +0000,25096,5117,599632,61823,112077,1621,44727,3000,3565,230
2020-03-23 15:39:54 +0000,25096,14889,599629,61833,113675,1622,44728,2989,3565,230
2020-03-24 04:15:31 +0000,25096,5117,599591,61837,112079,1622,44728,2993,3565,230
2020-03-24 15:34:28 +0000,19053,14889,597339,61887,113679,1622,44728,2993,3565,230
2020-03-25 04:11:44 +0000,25096,5117,592040,61752,112052,1598,44728,2993,3565,230
2020-03-25 16:46:55 +0000,25096,14889,597001,61900,113650,1622,44746,2993,3565,230
2020-03-26 04:27:05 +0000,25096,5117,596290,61910,112826,1622,44864,2993,3565,230
2020-03-26 16:29:46 +0000,25096,14889,600837,61888,113100,1622,44865,2993,3457,230
2020-03-27 04:21:36 +0000,25096,5117,600826,61745,111658,1622,44866,2993,3565,230
